"date","uwnd"
2012-04-01,-0.0848081674840715
2012-05-01,0.912656939760954
2012-06-01,1.53306326878912
2012-07-01,2.17813071249812
2012-08-01,1.70299079420942
2012-09-01,3.42079628258944
2012-10-01,-1.60121435658247
2012-11-01,0.968339389405662
2012-12-01,2.71179248944477
2013-01-01,-0.702369854716515
2013-02-01,0.838803092500678
2013-03-01,0.814661335441525
2013-04-01,-2.38069900249441
2013-05-01,-0.390608889292236
2013-06-01,-0.431111613098808
2013-07-01,2.17488039312539
2013-08-01,2.33436024095863
2013-09-01,4.11018041542007
2013-10-01,2.28976324442084
2013-11-01,2.68375044874847
2013-12-01,-2.28390921445356
2014-01-01,2.38874165230879
2014-02-01,-1.37948828990813
2014-03-01,-1.13392896046517
2014-04-01,-0.67782794083986
2014-05-01,1.13352058379462
2014-06-01,1.17976698576024
2014-07-01,1.04878376294962
2014-08-01,1.74580144351003
2014-09-01,1.51805299499796
2014-10-01,1.48171053040359
2014-11-01,-0.421011444733099
2014-12-01,0.101177979036476
2015-01-01,-3.90553218457434
2015-02-01,-3.84834553025387
2015-03-01,-1.56656321896999
2015-04-01,3.79101175987334
2015-05-01,-0.927292999294069
2015-06-01,0.772585185917301
2015-07-01,1.51755513518152
2015-08-01,3.44876954180223
2015-09-01,5.36164006370085
2015-10-01,0.820267851154009
2015-11-01,8.59754449487836
2015-12-01,2.8339267845645
2016-01-01,-2.38278064576702
2016-02-01,-2.48612359186841
2016-03-01,-1.12526732124388
2016-04-01,-2.70602449008988
2016-05-01,0.454137299002873
2016-06-01,-0.608227248269099
2016-07-01,3.32734142409431
2016-08-01,1.79188638531465
2016-09-01,3.03474549038543
2016-10-01,0.29857324939911
2016-11-01,2.61564658485629
2016-12-01,3.78459017910063
2017-01-01,0.053910039882693
2017-02-01,0.275034193225481
2017-03-01,-1.92866063863039
2017-04-01,-0.567614320527624
2017-05-01,0.0638645049874429
2017-06-01,-0.668325940647197
2017-07-01,1.87771415475894
2017-08-01,2.05631351746895
2017-09-01,1.56506123623155
2017-10-01,4.17929230444133
2017-11-01,4.60739087979999
2017-12-01,-0.594778209890204
2018-01-01,-0.0923859856470867
2018-02-01,0.0482714367961442
2018-03-01,2.92520862010618
2018-04-01,1.14975706984599
2018-05-01,1.02395827301209
2018-06-01,0.0284971028083452
2018-07-01,0.749543529607494
2018-08-01,3.54650478075362
2018-09-01,1.16373288893589
2018-10-01,1.72456450173976
2018-11-01,0.678568717575184
2018-12-01,1.28742790648162
2019-01-01,-1.23829604792236
2019-02-01,1.89904976132567
2019-03-01,0.528539571980083
2019-04-01,-0.907364838756621
2019-05-01,-0.29751650519945
2019-06-01,-0.603407334432834
2019-07-01,1.64793115999136
2019-08-01,1.25500270927808
2019-09-01,4.09757535435535
2019-10-01,3.25371399066514
2019-11-01,0.724466394943496
2019-12-01,2.34210232376224
2020-01-01,1.21506674701555
2020-02-01,1.38361197309913
2020-03-01,2.86530207814994
2020-04-01,-0.481155105625038
2020-05-01,-1.43591508993672
2020-06-01,0.560451961122453
2020-07-01,1.6398926106523
2020-08-01,2.50978347824679
2020-09-01,1.76933961678986
2020-10-01,1.50096487431546
2020-11-01,4.95089506088859
2020-12-01,0.813141164749309
2021-01-01,2.04717438854277
2021-02-01,-0.280800619266099
2021-03-01,5.97664098386411
