"date","vwnd"
2010-09-01,2.02237753073374
2010-10-01,-1.83593771659902
2010-11-01,0.890636523209867
2010-12-01,0.835904808271499
2011-01-01,-1.40129221900411
2011-02-01,-1.22526197490238
2011-03-01,1.34860383509658
2011-04-01,-1.74687391754595
2011-05-01,1.13278962877978
2011-06-01,-0.4091178895573
2011-07-01,0.923044635847743
2011-08-01,1.92919544095085
2011-09-01,0.674384357474212
2011-10-01,0.763296426229534
2011-11-01,1.24029786849306
2011-12-01,-1.27237097040883
2012-01-01,-2.79242413810321
2012-02-01,-0.46200784273623
2012-03-01,0.546985197679273
2012-04-01,-1.82654946439323
2012-05-01,-1.74478579702831
2012-06-01,1.52884272308577
2012-07-01,2.15130130378973
2012-08-01,1.08410900884441
2012-09-01,-1.72395135533242
2012-10-01,-1.1601888975572
2012-11-01,0.085104849577571
2012-12-01,0.157461823629481
2013-01-01,0.54949681203635
2013-02-01,-3.95879317323367
2013-03-01,3.1803944224403
2013-04-01,-2.17570282022158
2013-05-01,-1.29759842370238
2013-06-01,0.702211965407644
2013-07-01,1.74079384832155
2013-08-01,0.94474768940182
2013-09-01,0.870232400972219
2013-10-01,-2.39120748568149
2013-11-01,1.49919848321449
2013-12-01,-1.48929200268217
2014-01-01,-0.510548084087315
2014-02-01,-1.56375322247013
2014-03-01,-0.347949966433502
2014-04-01,-2.00571198779203
2014-05-01,2.59583970762434
2014-06-01,-0.468572912992732
2014-07-01,0.186953274843593
2014-08-01,0.846365538026605
2014-09-01,-0.801907531207516
2014-10-01,-0.0317307907832964
2014-11-01,-1.47402530979543
2014-12-01,-1.23915758161318
2015-01-01,-1.336277666413
2015-02-01,-4.14769255405381
2015-03-01,-3.12904845320043
2015-04-01,-0.885121404681177
2015-05-01,-0.131902530057622
2015-06-01,0.259549863459099
2015-07-01,0.295474518112661
2015-08-01,3.07753425552731
2015-09-01,0.798816740424151
2015-10-01,-0.826888305445512
2015-11-01,1.27876827582007
2015-12-01,-2.66840126675864
2016-01-01,-4.60006886862573
2016-02-01,-3.3927008779276
2016-03-01,-4.31448474100658
2016-04-01,-4.57547041915712
2016-05-01,0.307202481442974
2016-06-01,-0.30734256309058
2016-07-01,0.803790361265696
2016-08-01,0.467197716324812
2016-09-01,-0.679609393390516
2016-10-01,2.12174407658832
2016-11-01,-0.263639730445686
2016-12-01,4.03967765115556
2017-01-01,-0.879519906249784
2017-02-01,2.89873252205905
2017-03-01,2.14353354559058
2017-04-01,0.605718894418152
2017-05-01,-0.92630182687814
2017-06-01,0.377332427805024
2017-07-01,3.96679483708881
2017-08-01,-0.367244561202824
2017-09-01,-1.4165421843174
2017-10-01,1.513119752031
2017-11-01,4.088762371313
2017-12-01,-0.16927882079922
2018-01-01,0.333843951656794
2018-02-01,3.87201951515107
2018-03-01,4.40966339480309
2018-04-01,1.15237572673886
2018-05-01,-0.819470331959781
2018-06-01,-1.10262955703019
2018-07-01,1.0091031236308
2018-08-01,1.82408006702151
2018-09-01,1.53173397392744
2018-10-01,-1.45456371066116
2018-11-01,-2.30554982709388
2018-12-01,-2.14471802558927
2019-01-01,0.459132532810881
2019-02-01,6.3583940026306
2019-03-01,2.36255307539943
2019-04-01,-0.825541761082908
2019-05-01,-2.8482131816092
2019-06-01,0.8329606472315
2019-07-01,1.19904899881
2019-08-01,1.42615193492245
2019-09-01,0.832092282584026
2019-10-01,-1.28897526115179
2019-11-01,0.0869199874300864
2019-12-01,-2.42041476283755
2020-01-01,1.20033071873089
2020-02-01,-1.26325058209754
2020-03-01,2.96360651084355
2020-04-01,0.796800760197498
2020-05-01,-0.179052816038685
2020-06-01,-0.732987838265087
2020-07-01,1.45697578714628
2020-08-01,0.821637328691958
2020-09-01,0.979675370964244
2020-10-01,-0.758551063548241
2020-11-01,1.85805548714208
2020-12-01,-0.255221688011218
2021-01-01,1.43684524679113
2021-02-01,1.77833959859397
2021-03-01,4.20120519115811
