"date","chla"
2011-10-01,0.810807248939541
2011-11-01,0.693102592366285
2011-12-01,0.458219595664411
2012-01-01,0.384901187349904
2012-02-01,0.49086406029126
2012-03-01,0.403389131469416
2012-04-01,0.671552863019354
2012-05-01,1.37253781491119
2012-06-01,1.12349135599397
2012-07-01,0.672170399538638
2012-08-01,0.887912636914227
2012-09-01,0.975851756385293
2012-10-01,0.943022315811129
2012-11-01,0.366281769986524
2012-12-01,NA
2013-01-01,0.258614598536024
2013-02-01,0.416201007415427
2013-03-01,0.459931581379365
2013-04-01,0.934173950278361
2013-05-01,1.31760304872566
2013-06-01,1.0549174092249
2013-07-01,0.801594685701057
2013-08-01,0.92465387213004
2013-09-01,0.973561841905942
2013-10-01,0.84229744531235
2013-11-01,0.496057267143249
2013-12-01,NA
2014-01-01,0.286048644717703
2014-02-01,0.482922852204659
2014-03-01,0.488502102551829
2014-04-01,0.669853580465988
2014-05-01,1.29718716157915
2014-06-01,1.15969263172966
2014-07-01,0.952547428059113
2014-08-01,0.962105064913348
2014-09-01,1.01863932696195
2014-10-01,0.812481707373966
2014-11-01,0.397844767422868
2014-12-01,NA
2015-01-01,0.329925915848648
2015-02-01,0.500860247724388
2015-03-01,0.518450152080511
2015-04-01,0.653601696691027
2015-05-01,1.11149007083202
2015-06-01,1.03949622069874
2015-07-01,0.806727258658105
2015-08-01,0.853230050954445
2015-09-01,0.890127788252681
2015-10-01,0.737486558679999
2015-11-01,0.541938434926783
2015-12-01,NA
2016-01-01,0.442227002931985
2016-02-01,0.524155088853177
2016-03-01,0.523807759729226
2016-04-01,0.820040789767974
2016-05-01,0.84671070692359
2016-06-01,0.931505985742155
2016-07-01,0.761186213734112
2016-08-01,0.953935127111766
2016-09-01,0.989511297702279
2016-10-01,0.82459732486043
2016-11-01,0.412842461276634
2016-12-01,NA
2017-01-01,0.390025576896057
2017-02-01,0.473376609005507
2017-03-01,0.640515984738351
2017-04-01,1.31173074563453
2017-05-01,0.920622651102974
2017-06-01,0.686578800981767
2017-07-01,0.59085086969156
2017-08-01,0.750931577008748
2017-09-01,0.906177342589997
2017-10-01,0.80141769241516
2017-11-01,0.468938772382426
2017-12-01,NA
2018-01-01,0.376079606303802
2018-02-01,0.488709642256837
2018-03-01,0.544954904651839
2018-04-01,1.1200253752322
2018-05-01,0.82211319819086
2018-06-01,0.738560748080063
2018-07-01,0.6818753618876
2018-08-01,0.849462724452555
2018-09-01,0.93467353960257
2018-10-01,0.76291406371766
2018-11-01,0.380692645031409
2018-12-01,NA
2019-01-01,0.243216928470572
2019-02-01,0.469145806773256
2019-03-01,0.513599128001591
2019-04-01,0.755258473097286
2019-05-01,1.04011220430057
2019-06-01,0.92137918344609
2019-07-01,0.740422288555852
2019-08-01,0.765458102565137
2019-09-01,0.884263795379522
2019-10-01,0.756292262500925
2019-11-01,0.422150666139469
2019-12-01,NA
2020-01-01,0.297701681411532
2020-02-01,0.454910477497859
2020-03-01,0.504058756132835
